Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
410247,B000084EZ4,AIDL4DGVARK25,zooz,5,5,5,1298592000,Objective & Subjective (from a particular buyer),"This review is for the 24 pack of 3 Oz. cans of the Wellness Brand Cat Food.<br /><br />Objectively speaking...<br />The cans are easy to ope and they have consistently arrived in excellent condition.  There are 24 cans at 3 oz. each.  That's all I can really say objectively about cat food.<br /><br />Subjectively speaking...<br />I could not believe the difference in my cats after switching to a canned cat food from dry food.  My cats are 15 and 16 years old.  They are healthy indoor cats who are still active and playful with no real health problems aside from my 16 year old cat having minor diabetes.  I had been feeding a high priced prescription (vet recommended) dry food for the last 2 years only to have my 15 year old cat begin getting sick and regurgitating his food on a weekly basis.  I took my cat to the vet repeatedly asking why this might be a problem.  The vet simply told me that the cat may be a little under the weather or it was hairball related...which before had not been an issue.  After a conversation with a friend in Dec 2010 they emphatically recommended canned cat food.  I decided to do some research and was I glad that I did.  My cats have been eating canned food for 2 months now and here are the changes I've noticed.  My cat who was throwing up 2-4 times a week has only done so 4 times in 2 months (and I think that was because he was biting at some straw that I didn't know about), their fur is ridiculously softer...like I just spent an hour brushing them, now it feels that way all the time.  And although my cats are not prone to hairballs, my medium haired cat would get them on occasion and he has had only 1 very small one in 2 months as opposed to the weekly ones I'd find in the house.  They have more energy and they just seem happier in how they interact and the littler box has less to be cleaned up and quite frankly it smells less offensive than it did before.  Don't get me wrong...cat boxes smell but I've been told (and now I feel I can attest to this) that dry food would dehydrate a cat and it would enter a system and absorb odors from the body and carry them out into the cat box to amplify the foul odors.  Actual cat food like the Wellness brand (not many brands are grain or rice free)  gets more fully digested by the cat and does not contain grains and rices and other fillers that are expelled with the body.  I must say that I felt the fool not having taken more time to learn about the diet possibilities of my cats.<br /><br />I will note that I also use the Wellness dry food (about 1/4 to 1/2 cup out each night) for my 2 cats to eat between their canned meals.  This is also to keep them used to eating a little dry food in case I am in a situation where I cannot provide their can in the morning and night.  For your reference I feed my cats each 1/2 a can in the morning and 1/2 in the evening (so 2 cans total daily).  I am going to switch to the 12 oz cans though because they are much cheaper, you nearly double your canned food for the same price, I'm just going to buy a resealable lid and scoop out what is needed.<br /><br />And as a side note, my cats eat most of the food when I leave it out but they do not finish it all.  I do leave the food out for them to finish up which they usually do within 1-3 hours.  Some people say you should never do this, some say they will leave it out all day...in my experience over the 2 months I have noticed no mold, illness or rejection of this food being left out for a few hours for my cats.  The longest I've seen food remain in the is at the 7 hour mark and still, it was finished with no negative behaviors or effects noticed in either of my animals.<br /><br />I hope this review helps you and please be aware specifically of what goes into certain brands.  There are cheaper canned foods but they are not as good as this brand.  I've checked and tried a few.  This one is really different.  There are a few websites which explain the health benefits more precisely and if you won't take my word for it on this brand see for yourself.  Also, the cost is well worth the response you will get from your cat and when measured against prescription dry food it really hasn't been much different and the 12 oz sizes will make it even more affordable.  Be good to yourself and your pets!"
73976,B004JRKEH4,A34WGXES0FG1B8,Jean Marlene,0,0,4,1315353600,Tasty with Zip,"As a vegetarian, I'm always looking for a way to add zing to food.  Luckily, I added the chipotle sauce from Taco Bell to my meal, and it was delicious.  You only need a small amount to get a lot of flavor.<br /><br />I cooked 1/2 cup of Morningstar crumbles and 1/2 cup of Rotel tomatoes in a skillet till the liquid was cooked.  Then I removed from skillet, added 2 tblsp. chipotle sauce, added daiya non-dairy cheddar cheese and put in a tortilla wrap.<br /><br />Goes great with a side of refried beans, black beans, or Mexican corn.  Low in calorie, healthy, and filling.  I definitely recommend.  The only thing that would make it better is if the product were vegan."
181522,B003M60630,A35JIU1U84VTHO,Johnco1961,0,0,5,1331769600,Perfect Tea,"The K cup coffees are very good, but this unsweetened tea is delicious.  It tastes like the iced tea you can only get from a fine restaurant.  I make it in a 32 ounce cup full of ice and then water it down with another 32 ounces of water.  I highly recommend this tea."
388681,B007TGO1TY,AX0ZTNX6KVJ40,J. Jones,0,0,3,1348704000,Not My Favorite,I was really intrigued with this product.  I seemed to promise a new choice is artificial sweeteners.  On the plus side it comes in a small container that has 140 serving.  On the minus side you need to measure each serving out a 1/4 teaspoons at a time so it would be easy to get fewer serving than promised.  Another minus are the ingredients.  It states that the sweetener is made from monk fruit but that is the third ingredients listed.  Sugar is listed before Monk Fruit.  That makes me wonder if there are calories when you use more that the 1/4 teaspoon.  The last minus for me was the aftertaste.  I found it very strong.  With the ingredients minus and the aftertaste minus I cannot recommend this natural No Calorie Sweetener.
390346,B000H7GSDY,AQZK1E5KO225Z,"Arlene M. Turney ""AMT""",1,1,4,1231632000,AMT,"The peanut butter cookies are very good but some of the packages the cookies were all broken up.  I had gotten the other cookies by ""Pamela"" and on the whole they were not broken up like the peanut butter ones.  They are very good so I will buy them again."
515342,B001EQ5CHK,AJ9SF0MOV26FB,D. Candido,3,3,3,1178409600,Just OK,This coffee was bitter for my taste and not the strongest coffee either.<br /><br />I wouldn't say that it was the worst coffee I've ever had....but far from<br /><br />the deep rich robust coffee I am used to.
135740,B003H8Q2E0,A3UCF6K7EEUK2F,Mel,41,45,3,1292284800,JBMC,"I've purchased a few JBMC whole beans from different roasters over the years, and wanted to share my experience with this particular seller.<br />I was running low on my normal supply of JBMC and decided to give this seller a try, because of their slightly lower price, and they had it in stock and shipped it out immediately.<br /><br />My opinion is that the JBMC beans from this seller were either old, or something went wrong during their roasting process.  The grind has a slight sour smell when brewing, which in turn gives a slight bitter taste.<br />Good JBMC is very smooth; on the lighter side; slightly sweet and spicy with a nice finish.  Like good 100% Kona coffee, there is no bitter aftertaste.<br />I tried different grinds, #16 and #24, and prefer the #24 grind for a single cup brew.<br />The place I normally get this bean from (Lion Coffee) did get a fresh batch of JBMC beans in last week, so I was able to compare both; and the Lion JBMC roasted whole bean wins hands down.<br />My recommendation is that if you are willing to spend $30-$50 a pound for JBMC beans, make sure it's direct from one of their certified distributors like Mavis Banks."
179115,B000LKV2KQ,AWTXRTP8595A7,CS,0,0,5,1302739200,CS,"Using a Presto Hot Air popper, this popcorn works exactly as promised.  Almost every kernel pops quickly and the popcorn turns out light and fluffy."
449833,B000E8PZNA,A2NO003G6ZXGJZ,Karen Vasquez,1,1,5,1328400000,I love this tea,I love this tea. This is my favorite and was sad not to see it in stores any longer. I was very happy to find it on Amazon. I also am happy with the automatic delivery.
244730,B001FA1E0O,A2XXQ38KBRW26D,"Pam ""anniepam""",0,0,5,1296864000,delish!,"I love these! When I was a little girl in Hawaii we got these on special occasions, only. Even now, I save them for special days! The nuts are smaller now , though.I'm not sure if they are not allowed to get bigger due to high demand, or if it is the environment. Perhaps because I was only a little thing!"
268851,B004SRFYMK,A1L98BSHXY0HCY,bjobrit,0,0,5,1218844800,Absolutely the Best!,This is my favorite of all the coconut waters available.  Love the mango flavor.  I drink after I do Bikram yoga and it's something I look forward to  having.
103129,B000VK6P1C,AWA347CI6DV4U,"Speechy Gal ""Jen""",3,3,5,1279929600,"Good stuff, according to the cat","My 18 year old Maine Coon loves it!  She has a hard time with dry food, so she eats mostly wet.  This variety she loves mixed with a little water.  It's about all she'll eat now!"
147300,B000GZUBAS,A2NE143AJM6OKP,BostonianMom,0,0,5,1337299200,Great choice for young babies,These were big hit with my baby when he first started solid. You can offer them to the baby without worrying about chocking as they dissolve in the mouth immediately. I tested them myself before offering them to my baby and they really do :)
542472,B003CK7MME,A1AEQZM99LO9VA,Debra Koch,0,0,3,1298505600,Better than Bigelow's Earl Gray Green,"I was disappointed as I could not taste the bergamot like I can in Twinings Earl Grey. It was much better than Bigelow's Earl Grey Green and there was no bitter aftertaste. Maybe I expected it be more like the original Earl Grey. I was hoping that I'd like it as I would get the green tea benefits with the black tea taste, but the flavor still fell flat for me as it did not have the delicacy of Twinings. I think I'll stick to Salada green tea and keep my black tea Earl Grey. Salada doesn't have that hay like taste or the bitter aftertaste that some green teas have and it's inexpensive. Also, Celestial Seasonings has a Mandarin Orchard green tea that's really good."
441546,B000EVQWK2,A20I0PA89PGI4D,Joshua Eng,0,0,5,1247788800,Good stuff.,This candy always tastes great. If you want it to taste even better leave it out to dry for a while until the outside becomes a little harder.
390013,B003PEKJK4,A2YVT6FN08YT0V,Chad12420,0,0,5,1350604800,Tastey,"Definitely has more heat, smell, and taste than the store bought stuff we were using. Taste great on oatmeal. We also used it for a homemade apple pie with some Muscovado sugar, turned out very nice."
506045,B001EO5QTQ,A2XNTYK9CLRNTC,"2Bookly ""DougVL""",0,0,5,1253232000,How Many Ounces,"This is great stuff, used it for years.<br />But the title says 4.4 ounce boxes and the description says 3.5 ounces.<br />Our current (empty) box says 4.4 ounces, and the box in the picture here says 4.4 ounces.<br />Which is it?"
320092,B003Z6W32E,AQ5758HC7NP4Y,S. Deshkulkarni,1,1,5,1289260800,YUM!!!,"This coffee is surprisingly good. It's a little pricey in comparison to regular drip coffee, but I am willing to pay that price for not having to clean the coffee pot, grind beans, wait for it to brew, etc when I am in a hurry to get to work in the mornings. One packet makes a large cup of coffee. I use about 14 oz of water and that still has plenty of flavor. In fact, I am drinking a cup of it right now. ;-)"
439488,B005DXTWP8,A26J0BHK83IMDX,Pesterfish,4,9,1,1330819200,Big jar of aweful!,"TOP 10 REASONS NOT TO BUY THIS SAUCE<br /><br />10.Wolfgang Sucks should adorn this jar.<br />9.Drinking an entire bottle of Vodka is recommended before consumption.<br />8.You should vomit while buying it so that your used to the feeling after tasting this product.<br />7.The pans warped when the sauce was introduced.<br />6.Amnesty International filed a complaint representing the pasta that was tortured when the sauce touched it.<br />5.The KGB called they want thier top torture device returned.<br />4.Used diapers are jeolous<br />3.When opening the jar Gordon Ramsey is heard saying ""Whats wrong with you, your going to poison someone"".<br />2.Set Italian cuisine back 500 years.<br />1.Think hard now, has this guy ever made a good meal?"
